"#OG id"	"OG name"	"uberon mapping status"	"entity"	"entity name"	"qualifier"	"HOM ID"	"reference"	"ECO ID"	"ECO name"	"CIO ID"	"confidence  code name"	"taxon ID"	"taxon name"	"supporting text"	"assigned by"	"curator"	"date"	"comment"																																																																					
"OG:0001743"	"vein"	"issue, Uberon matches 2 VHOG, VHOG:0001252 vein (biological homology, does not exist in VHOG ontology) and VHOG:0001743 vein (historical homoloy)"	"UBERON:0001638"	"vein"		"HOM:0000007"	"DOI:10.1196/annals.1341.002 ""Bishopric NH, Evolution of the heart from bacteria to man. Annals of the New York Academy of Sciences (2006)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"The appearance of Chordata and subsequently the vertebrates is accompanied by a rapid structural diversification of this primitive linear heart: looping, unidirectional circulation, an enclosed vasculature, and the conduction system."	"bgee"	"ANN"	"2013-09-09"	"see OG:0001252 for biological homology; see https://github.com/obophenotype/uberon/issues/246: CM says ""Inferences: we wouldn't infer all veins are homologous to all veins, this would be incorrect."""																																																																					
"OG:0001765"	"venule"	"ok 1X"	"UBERON:0001979"	"venule"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.604-606"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"		"bgee"	"ANN"	"2013-09-09"	"see https://github.com/obophenotype/uberon/issues/246: CM says ""Inferences: we wouldn't infer all veins are homologous to all veins, this would be incorrect."""																																																																					
"OG:0001763"	"arteriole"	"ok 1X"	"UBERON:0001980"	"arteriole"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.604-606"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"		"bgee"	"ANN"	"2013-09-09"	"see https://github.com/obophenotype/uberon/issues/246: CM says ""Inferences: we wouldn't infer all veins are homologous to all veins, this would be incorrect."""																																																																					
"OG:0001250"	"blood vessel"	"ok 1X"	"UBERON:0001981"	"blood vessel"		"HOM:0000007"	"DOI:10.1196/annals.1341.002 ""Bishopric NH, Evolution of the heart from bacteria to man. Annals of the New York Academy of Sciences (2006)"""	"ECO:0000205"	"curator inference"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"	"The appearance of Chordata and subsequently the vertebrates is accompanied by a rapid structural diversification of this primitive linear heart: looping, unidirectional circulation, an enclosed vasculature, and the conduction system."	"bgee"	"ANN"	"2013-07-18"																																																																						
"OG:0000224"	"blood"	"ok 1X"	"UBERON:0000178"	"blood"		"HOM:0000007"	"DOI:10.1146/annurev.cellbio.22.010605.093317 ""Hartenstein V, Blood cells and blood cell development in the animal kingdom. Annual review of cell and developmental biology (2006) """	"ECO:0000075"	"gene expression similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	33208	"Metazoa"	"Recent findings strongly suggest that the molecular pathways involved in the development and function of blood cells are highly conserved among vertebrates and various invertebrate phyla. (...)a brief survey of the different types of blood cell lineages among metazoa.  There is now good reason to believe that, in vertebrates and invertebrates alike, blood cell lineages diverge from a common type of progenitor cell, the hemocytoblast."	"bgee"	"ANN"	"2015-03-30"																																																																						
"OG:0000224"	"blood"	"ok 1X"	"UBERON:0000178"	"blood"		"HOM:0000007"	"DOI:10.1146/annurev.cellbio.22.010605.093317 ""Hartenstein V, Blood cells and blood cell development in the animal kingdom. Annual review of cell and developmental biology (2006) """	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	33208	"Metazoa"	"Recent findings strongly suggest that the molecular pathways involved in the development and function of blood cells are highly conserved among vertebrates and various invertebrate phyla. (...)a brief survey of the different types of blood cell lineages among metazoa.  There is now good reason to believe that, in vertebrates and invertebrates alike, blood cell lineages diverge from a common type of progenitor cell, the hemocytoblast."	"bgee"	"ANN"	"2015-03-30"																																																																						
"OG:0000237"	"basilar artery"	"ok 1X"	"UBERON:0001633"	"basilar artery"		"HOM:0000007"	"DOI:10.1242/dev.058776 ""Fujita M, Cha YR, Pham VN, Sakurai A, Roman BL, Gutkind JS, Weinstein BM, Assembly and patterning of the vascular network of the vertebrate hindbrain. Development (2011)"""	"ECO:0000060"	"positional similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"The major artery supplying the hindbrain, the basilar artery, runs along the ventral keel of the hindbrain in all vertebrates."	"bgee"	"ANN"	"2013-09-09"	"The union of the two vertebral arteries, running from the lower to the upper border of the pons, with anterior spinal, the two inferior cerebellar, the labyrinthine, pontine, and superior cerebellar branches. Online Free medical dictionary"																																																																					
"OG:0000982"	"pulmonary artery"	"ok 1X"	"UBERON:0002012"	"pulmonary artery"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	8287	"Sarcopterygii"	"On the other hand, in the sister clade of the actinopterygians, the sarcopterygians, the gill circulation is supplemented with lung ventilation. As a result, the pulmonary artery and vein and a functional ductus arteriosus arose as a major evolutionary innovation from the sixth arch, giving the organism a flexible shunt to balance blood supply to and from gills and lungs according to environmental conditions."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000982"	"pulmonary artery"	"ok 1X"	"UBERON:0002012"	"pulmonary artery"		"HOM:0000007"	"PMID:23378277 ""Longo S, Riccio M, McCune AR, Homology of lungs and gas bladders: insights from arterial vasculature. J Morphol (2013)"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	117571	"Euteleostomi"	"Our data reveal that Acipenser and Polyodon [both Actinopterygii] have paired posterior branches of the fourth efferent branchial arteries, which are thus similar in origin to pulmonary arteries. We hypothesize that these arteries are vestigial pulmonary arteries that have been coopted for new functions due to the dorsal shift of the AO and/or the loss of respiration in these taxa. Ancestral state reconstructions support pulmonary arteries as a synapomorphy of the Osteichthyes, provide the first concrete evidence for the retention of pulmonary arteries in Amia, and support the homology of lungs and gas bladders due to a shared vascular supply."	"bgee"	"ANN"	"2013-10-08"																																																																						
"OG:0000982"	"pulmonary artery"	"ok 1X"	"UBERON:0002012"	"pulmonary artery"		"HOM:0000007"	"PMID:23378277 ""Longo S, Riccio M, McCune AR, Homology of lungs and gas bladders: insights from arterial vasculature. J Morphol (2013)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000004"	"Medium confidence assertion"	117571	"Euteleostomi"	"Our data reveal that Acipenser and Polyodon [both Actinopterygii] have paired posterior branches of the fourth efferent branchial arteries, which are thus similar in origin to pulmonary arteries. We hypothesize that these arteries are vestigial pulmonary arteries that have been coopted for new functions due to the dorsal shift of the AO and/or the loss of respiration in these taxa. Ancestral state reconstructions support pulmonary arteries as a synapomorphy of the Osteichthyes, provide the first concrete evidence for the retention of pulmonary arteries in Amia, and support the homology of lungs and gas bladders due to a shared vascular supply."	"bgee"	"ANN"	"2013-10-08"																																																																						
"OG:0000982"	"pulmonary artery"	"ok 1X"	"UBERON:0002012"	"pulmonary artery"		"HOM:0000007"	"PMID:23378277 ""Longo S, Riccio M, McCune AR, Homology of lungs and gas bladders: insights from arterial vasculature. J Morphol (2013)"""	"ECO:0000060"	"positional similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	117571	"Euteleostomi"	"Based on the topographic similarity of their origin to that of pulmonary arteries in Protopterus, Polypterus, Amia, and tetrapods, we propose that the paired branches of the fourth efferent branchial arteries in Polyodon and Acipenser [both Actinopterygii] are not novel arteries, but vestigial pulmonary arteries that have found new targets in the Acipenseriformes."	"bgee"	"ANN"	"2013-10-08"																																																																						
"OG:0000923"	"ductus arteriosus"	"ok 1X"	"UBERON:0005440"	"ductus arteriosus"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	8287	"Sarcopterygii"	"On the other hand, in the sister clade of the actinopterygians, the sarcopterygians, the gill circulation is supplemented with lung ventilation. As a result, the pulmonary artery and vein and a functional ductus arteriosus arose as a major evolutionary innovation from the sixth arch, giving the organism a flexible shunt to balance blood supply to and from gills and lungs according to environmental conditions."	"bgee"	"ANN"	"2013-09-09"	"In adult amniotes, the ductus arteriosus, which is functional in embryos, becomes ligamentous and forms the ligamentum arteriosum. [ISBN:978-0030223693p.619-620 so how come there is such a structure in the adult mouse ontology?"																																																																					
"OG:0001133"	"pulmonary vein"	"ok 1X"	"UBERON:0002016"	"pulmonary vein"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	8287	"Sarcopterygii"	"On the other hand, in the sister clade of the actinopterygians, the sarcopterygians, the gill circulation is supplemented with lung ventilation. As a result, the pulmonary artery and vein and a functional ductus arteriosus arose as a major evolutionary innovation from the sixth arch, giving the organism a flexible shunt to balance blood supply to and from gills and lungs according to environmental conditions."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0001195"	"anterior vena cava"	"ok 1X"	"UBERON:0001585"	"anterior vena cava"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.454-455"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"Phylogenetic modifications within this basic pattern of arteries and veins are largely correlated with functional changes. In the transition from water to land, gills gave way to lungs, accompanied by the establishment of a pulmonary circulation. In some fishes and certainly in tetrapods, the cardinal veins become less involved in blood return. Instead, the composite, prominent postcava (posterior vena cava) arose to drain the posterior part of the body and the precava (anterior vena cava) developed to drain the anterior part of the body."	"bgee"	"ANN"	"2013-09-09"	"synonym: ""superior vena cava"" EXACT"																																																																					
"OG:0001194"	"posterior vena cava"	"ok 1X"	"UBERON:0001072"	"inferior vena cava"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.454-455"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"Phylogenetic modifications within this basic pattern of arteries and veins are largely correlated with functional changes. In the transition from water to land, gills gave way to lungs, accompanied by the establishment of a pulmonary circulation. In some fishes and certainly in tetrapods, the cardinal veins become less involved in blood return. Instead, the composite, prominent postcava (posterior vena cava) arose to drain the posterior part of the body and the precava (anterior vena cava) developed to drain the anterior part of the body."	"bgee"	"ANN"	"2013-09-09"	"synonym: ""posterior vena cava"" EXACT []"																																																																					
"OG:0000113"	"anterior cardinal vein"	"ok 1X"	"UBERON:0003087"	"anterior cardinal vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.462"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"In primitive vertebrates, the basic early embryonic pattern is retained, and blood from anterior and posterior systemic tissues is returned in anterior and posterior cardinal veins, both pairs of veins uniting in common cardinal veins near the heart. In derived vertebrates, the cardinals appear but usually persist only in the embryo, being functionally replaced by alternative adult vessels, the precava and postcava (anterior and posterior venae cavae)."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000111"	"posterior cardinal vein"	"ok 1X"	"UBERON:0002065"	"posterior cardinal vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.462"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"In primitive vertebrates, the basic early embryonic pattern is retained, and blood from anterior and posterior systemic tissues is returned in anterior and posterior cardinal veins, both pairs of veins uniting in common cardinal veins near the heart. In derived vertebrates, the cardinals appear but usually persist only in the embryo, being functionally replaced by alternative adult vessels, the precava and postcava (anterior and posterior venae cavae)."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0001197"	"cardinal vein"	"ok 1X"	"UBERON:0004344"	"cardinal vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.462"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"In primitive vertebrates, the basic early embryonic pattern is retained, and blood from anterior and posterior systemic tissues is returned in anterior and posterior cardinal veins, both pairs of veins uniting in common cardinal veins near the heart. In derived vertebrates, the cardinals appear but usually persist only in the embryo, being functionally replaced by alternative adult vessels, the precava and postcava (anterior and posterior venae cavae)."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000112"	"common cardinal vein"	"ok 1X"	"UBERON:0002064"	"common cardinal vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.462"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"In primitive vertebrates, the basic early embryonic pattern is retained, and blood from anterior and posterior systemic tissues is returned in anterior and posterior cardinal veins, both pairs of veins uniting in common cardinal veins near the heart. In derived vertebrates, the cardinals appear but usually persist only in the embryo, being functionally replaced by alternative adult vessels, the precava and postcava (anterior and posterior venae cavae)."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000599"	"embryonic umbilical artery"	"ok 1X"	"UBERON:0011694"	"embryo portion of umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
		"no VHOG equivalent"	"UBERON:0001310"	"umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000523"	"embryonic right umbilical artery"	"ok 1X"	"UBERON:0005470"	"right umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0000522"	"embryonic left umbilical artery"	"ok 1X"	"UBERON:0005458"	"left umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0000015"	"extraembryonic umbilical vein"	"new Uberon term as asked"	"UBERON:0014786"	"extraembryonic portion of umbilical vein"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"There is no 'embryonic umbilical vein' (OG:0000400) , generic term, in Uberon. name: extraembryonic umbilical vein left (embryonic human) and name: extraembryonic umbilical vein right (embryonic human) exist"																																																																					
"OG:0001157"	"extraembryonic umbilical artery"	"ok 1X"	"UBERON:0011693"	"extraembryonic portion of umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0000497"	"embryonic right vitelline vein"	"was no match, so new match VHOG:0000497"	"UBERON:0005472"	"right vitelline vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.460"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"Within each vertebrate group, the veins compose a few main functional systems that arise embryologically from what seems to be a common developmental pattern. (...) Early in development, three major sets of paired veins are present: the vitelline veins from the yolk sac, the cardinal veins from the body of the embryo itself, and the lateral abdominal veins from the pelvic region. The paired vitelline veins are among the first vessels to appear in the embryo. They arise over the yolk and follow the yolk stalk into the body. They then turn anteriorly, continue along the gut, and enter the sinus venosus."	"bgee"	"ANN"	"2013-09-09"	"should be a biological homology if with other vertebrate members"																																																																					
"OG:0000496"	"embryonic left vitelline vein"	"was no match, so new match VHOG:0000496"	"UBERON:0005460"	"left vitelline vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.460"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"Within each vertebrate group, the veins compose a few main functional systems that arise embryologically from what seems to be a common developmental pattern. (...) Early in development, three major sets of paired veins are present: the vitelline veins from the yolk sac, the cardinal veins from the body of the embryo itself, and the lateral abdominal veins from the pelvic region. The paired vitelline veins are among the first vessels to appear in the embryo. They arise over the yolk and follow the yolk stalk into the body. They then turn anteriorly, continue along the gut, and enter the sinus venosus."	"bgee"	"ANN"	"2013-09-09"	"should be a biological homology if with other vertebrate members"																																																																					
"OG:0000401"	"embryonic vitelline vein"	"ok 1X"	"UBERON:0005487"	"vitelline vein"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.460"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"Within each vertebrate group, the veins compose a few main functional systems that arise embryologically from what seems to be a common developmental pattern. (...) Early in development, three major sets of paired veins are present: the vitelline veins from the yolk sac, the cardinal veins from the body of the embryo itself, and the lateral abdominal veins from the pelvic region. The paired vitelline veins are among the first vessels to appear in the embryo. They arise over the yolk and follow the yolk stalk into the body. They then turn anteriorly, continue along the gut, and enter the sinus venosus."	"bgee"	"ANN"	"2013-09-09"	"should be a biological homology if with other vertebrate members"																																																																					
		"no VHOG equivalent"	"UBERON:0011697"	"right extraembryonic umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
		"no VHOG equivalent"	"UBERON:0011696"	"left extraembryonic umbilical artery"		"HOM:0000007"	"DOI:10.1016/j.cbpa.2007.01.029 ""Mess A, Carter AM, Evolution of the placenta during the early radiation of placental mammals. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology (2007)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"	"Two umbilical arteries and one vein are characters of the common ancestor of living placental mammals. [curator]"	"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"//OG:0000517"	"embryonic right umbilical vein"	"no match, to ask for term"				"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) Development of the coelomic cavity and mesenteries, p.608 and Figure 19-5"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"		"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"//OG:0000516"	"embryonic left umbilical vein"	"no match, to ask for term"				"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) Development of the coelomic cavity and mesenteries, p.608 and Figure 19-5"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"		"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0000660"	"extraembryonic right umbilical vein"	"new Uberon term as asked"	"UBERON:0014788"	"right extraembryonic umbilical vein"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.608 and Figure 19-4, D"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"		"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0000659"	"extraembryonic left umbilical vein"	"new Uberon term as asked"	"UBERON:0014787"	"left extraembryonic umbilical vein"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.608 and Figure 19-4, D"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	9347	"Eutheria"		"bgee"	"ANN"	"2013-09-09"	"Two arteries and one vein are found in the stem species of Eutheria and this is a very regular pattern, characterizing all superordinal taxa of that group. Transformations to a pattern with two veins (and likewise two arteries) occur within Laurasiatheria and a reduction to one artery and one vein is recognized for Mus. The later condition seems likewise to occur in Rattus and other murids such as Phodopus (see Benirschke, 2005). DOI 10.1002/jez.b ""Mess A and Carter AM, Evolutionary transformations of fetal membrane characters in Eutheria with special reference to Afrotheria. J Exp Zool (Mol Dev Evol) (2006)"""																																																																					
"OG:0001557"	"coronary artery"	"ok 1X"	"UBERON:0001621"	"coronary artery"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.618-623"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	40674	"Mammalia"		"bgee"	"ANN"	"2013-09-09"																																																																						
