HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0003906	cardiac jelly		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:16675702	Forouhar AS, Liebling M, Hickerson A, Nasiraei-Moghaddam A, Tsai HJ, Hove JR, Fraser SE, Dickinson ME, Gharib M, The embryonic vertebrate heart tube is a dynamic suction pump. Science (2006)	The cardiovascular system is the first functional organ system to develop in vertebrate embryos. In its earliest stages, it consists of a primitive heart tube that drives blood through a simple vascular network. (…) The zebrafish offers a powerful vertebrate model for cardiogenetic studies (4–7) with multiple advantages for in vivo imaging: Eggs are externally fertilized; embryos are nearly transparent, providing optical access to the earliest stages of cardiogenesis; and many GFP (green fluorescent protein)-labeled transgenic strains have been derived. (...)The heart tube stems from the surface of the spherical yolk sac, acutely narrows to about 30 μm, and becomes lined by an additional layer of cells (myocardium) and cardiac jelly that alters the elasticity of the heart tube at the inflow boundary.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0003925	photoreceptor inner segment layer		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.429	(...) an essentially similar sequence of events occurs during the embryonic development of the vertebrate eye. The eye initially develops as a single median evagination of the diencephalon that soon bifurcates to form the paired optic vesicles. As each optic vesicle grows towards the body surface, its proximal part narrows as the optic stalk, and its distal part invaginates to form a two-layered optic cup. (...) The outer layer of the optic cup becomes the pigment layer of the retina, whereas the inner layer differentiates into the photoreceptive cells and neuronal layers of the retina.	bgee	ANN	2013-04-15
HOM:0000007	historical homology	UBERON:0003926	photoreceptor outer segment layer		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.429	(...) an essentially similar sequence of events occurs during the embryonic development of the vertebrate eye. The eye initially develops as a single median evagination of the diencephalon that soon bifurcates to form the paired optic vesicles. As each optic vesicle grows towards the body surface, its proximal part narrows as the optic stalk, and its distal part invaginates to form a two-layered optic cup. (...) The outer layer of the optic cup becomes the pigment layer of the retina, whereas the inner layer differentiates into the photoreceptive cells and neuronal layers of the retina.	bgee	ANN	2013-04-15
HOM:0000007	historical homology	UBERON:0003983|UBERON:0004152|UBERON:0004706	conus arteriosus|bulbus arteriosus|bulbus cordis		7776	Gnathostomata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1152/physrev.00006.2003	Moorman AFM, Christoffels VN, Cardiac Chamber Formation: Development, Genes, and Evolution. Physiological Reviews (2003)	The conus arteriosus is considered a component part of the heart because it has a myocardial wall and lies within the pericardial cavity. It is a feature of the evolutionary primitive state. In amphibians it is called the bulbus cordis, a term that is also used for its equivalent in mammalian embryos. The more derived extant bony fish, like the zebrafish, do not have this cardiac compartment. They have a so-called bulbus arteriosus, which is not enclosed by cardiac muscle, but by elastic tissue and smooth muscle, and therefore is considered to be a specialization of the proximal part of the ventral aorta. However, similar to the mammalian condition, the bulbus arteriosus in zebrafish embryonic hearts is surrounded by myocardium that disappears with development. The bony fish bulbus arteriosus might thus be homologous to the shark conus arteriosus and amphibian/mammalian bulbus cordis.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0003983|UBERON:0004152|UBERON:0004706	conus arteriosus|bulbus arteriosus|bulbus cordis		7776	Gnathostomata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1152/physrev.00006.2003	Moorman AFM, Christoffels VN, Cardiac Chamber Formation: Development, Genes, and Evolution. Physiological Reviews (2003)	The conus arteriosus is considered a component part of the heart because it has a myocardial wall and lies within the pericardial cavity. It is a feature of the evolutionary primitive state. In amphibians it is called the bulbus cordis, a term that is also used for its equivalent in mammalian embryos. The more derived extant bony fish, like the zebrafish, do not have this cardiac compartment. They have a so-called bulbus arteriosus, which is not enclosed by cardiac muscle, but by elastic tissue and smooth muscle, and therefore is considered to be a specialization of the proximal part of the ventral aorta. However, similar to the mammalian condition, the bulbus arteriosus in zebrafish embryonic hearts is surrounded by myocardium that disappears with development. The bony fish bulbus arteriosus might thus be homologous to the shark conus arteriosus and amphibian/mammalian bulbus cordis.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0003983|UBERON:0004152|UBERON:0004706	conus arteriosus|bulbus arteriosus|bulbus cordis		7776	Gnathostomata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1152/physrev.00006.2003	Moorman AFM, Christoffels VN, Cardiac Chamber Formation: Development, Genes, and Evolution. Physiological Reviews (2003)	The conus arteriosus is considered a component part of the heart because it has a myocardial wall and lies within the pericardial cavity. It is a feature of the evolutionary primitive state. In amphibians it is called the bulbus cordis, a term that is also used for its equivalent in mammalian embryos. The more derived extant bony fish, like the zebrafish, do not have this cardiac compartment. They have a so-called bulbus arteriosus, which is not enclosed by cardiac muscle, but by elastic tissue and smooth muscle, and therefore is considered to be a specialization of the proximal part of the ventral aorta. However, similar to the mammalian condition, the bulbus arteriosus in zebrafish embryonic hearts is surrounded by myocardium that disappears with development. The bony fish bulbus arteriosus might thus be homologous to the shark conus arteriosus and amphibian/mammalian bulbus cordis.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0003983|UBERON:0004152|UBERON:0004706	conus arteriosus|bulbus arteriosus|bulbus cordis		7776	Gnathostomata	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0004062	neural tube marginal layer		7711	Chordata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	no:id	Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)		bgee	AUC	2013-05-27
HOM:0000007	historical homology	UBERON:0004063	spinal cord alar plate		89593	Craniata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:10867629	Butler AB, Chordate evolution and the origin of craniates: an old brain in a new head. Anat Rec (2000)	During embryological development of the craniate brain, the hollow nerve tube comprises a ventrally situated basal plate and a dorsally situated alar plate (…) The alar plate constitutes the sensory-receptive part of the nervous system.	bgee	ANN	2013-09-24
HOM:0000007	historical homology	UBERON:0004064	neural tube basal plate		89593	Craniata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:10867629	Butler AB, Chordate evolution and the origin of craniates: an old brain in a new head. Anat Rec (2000)	During embryological development of the craniate brain, the hollow nerve tube comprises a ventrally situated basal plate and a dorsally situated alar plate (…) The alar plate constitutes the sensory-receptive part of the nervous system.	bgee		
HOM:0000007	historical homology	UBERON:0004066|UBERON:0009292	frontonasal prominence|embryonic nasal process		40674	Mammalia	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0878932504	Gilbert SF, Developmental Biology (2006) p.421 and Figure 13.13	Frontal nasal process is present during mammal development. [curator]	bgee	ANN	2013-06-26
HOM:0000007	historical homology	UBERON:0004066|UBERON:0009292	frontonasal prominence|embryonic nasal process		89593	Craniata	RAW	ECO:0000205	curator inference	CONF:0000005	low confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.41 and Figure 2-11 p.42	Nose is one of the characteristics of craniates. [curator]	bgee	ANN	2013-06-26
HOM:0000007	historical homology	UBERON:0004117	pharyngeal pouch		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1111/j.1469-7580.2005.00472.x	Graham A, Okabe M, Quinlan R, The role of the endoderm in the development and evolution of the pharyngeal arches. J Anat (2005)	A conserved feature of all vertebrate embryos is the presence of a series of bulges on the lateral surface of the head, the pharyngeal arches; it is within these structures that the nerves, muscles and skeletal components of the pharyngeal apparatus are laid down. The pharyngeal arches are separated by endodermal outpocketings, the pharyngeal pouches.	bgee	ANN	2013-07-04
HOM:0000007	historical homology	UBERON:0004122	genitourinary system		7742	Vertebrata	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.633	Kidneys and gonads (of vertebrates) develop from adjacent tissues, and after the excretory or urinary ducts have developed, the reproductive system usually taps into them or their derivatives.	bgee	ANN	2013-08-28
HOM:0000007	historical homology	UBERON:0004122	genitourinary system		7898	Actinopterygii	RAW	ECO:0000071	morphological similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11875667	Wrobel KH, Hees I, Schimmel M, Stauber E, The genus Acipenser as a model system for vertebrate urogenital development: nephrostomial tubules and their significance for the origin of the gonad. Anat Embryol (Berl) (2002)	The subfamily Acipenserinae comprises 19 closely related, extant sturgeon species (Birstein and DeSalle 1998). This phylogenetically very old group of ray-finned chondrostean fishes displays a number of primitive generalized features. Study of the urogenital system of Acipenser, particularly of the male, thus helps us to understand the evolution of more advanced and specialized urogenital systems realized on the one hand by modern teleosts and on the other hand by amniote vertebrates including mammals and man. For instance, males of the genus Acipenser simultanously display an opisthonephric (Wolffian) duct, which is used for the elimination of urine and spermatozoa, a non-regressed Müllerian duct and in addition a pair of abdominal pores (Semon 1891; Baschmakoff 1916; Marinelli and Strenger 1973).	bgee	ANN	2013-08-28
HOM:0000007	historical homology	UBERON:0004122	genitourinary system		32524	Amniota	RAW	ECO:0000071	morphological similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11875667	Wrobel KH, Hees I, Schimmel M, Stauber E, The genus Acipenser as a model system for vertebrate urogenital development: nephrostomial tubules and their significance for the origin of the gonad. Anat Embryol (Berl) (2002)	The subfamily Acipenserinae comprises 19 closely related, extant sturgeon species (Birstein and DeSalle 1998). This phylogenetically very old group of ray-finned chondrostean fishes displays a number of primitive generalized features. Study of the urogenital system of Acipenser, particularly of the male, thus helps us to understand the evolution of more advanced and specialized urogenital systems realized on the one hand by modern teleosts and on the other hand by amniote vertebrates including mammals and man. For instance, males of the genus Acipenser simultanously display an opisthonephric (Wolffian) duct, which is used for the elimination of urine and spermatozoa, a non-regressed Müllerian duct and in addition a pair of abdominal pores (Semon 1891; Baschmakoff 1916; Marinelli and Strenger 1973).	bgee	ANN	2013-08-28
HOM:0000007	historical homology	UBERON:0004128	optic vesicle		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.429	(...) an essentially similar sequence of events occurs during the embryonic development of the vertebrate eye. The eye initially develops as a single median evagination of the diencephalon that soon bifurcates to form the paired optic vesicles.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0004139	cardiogenic plate		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:15611355	Gittenberger-de Groot AC, Bartelings MM, Deruiter MC, Poelmann RE, Basics of cardiac development for the understanding of congenital heart malformations. Pediatric Research (2005)	(In vertebrates) The embryonic mesoderm is the source of both the cardiogenic plate, giving rise to the future myocardium as well as the endocardium that will line the system on the inner side.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0004145	outflow tract		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1126/science.1190181	Stolfi A, Gainous TB, Young JJ, Mori A, Levine M, Christiaen L, Early chordate origins of the vertebrate second heart field. Science (2010)	The vertebrate heart is formed from diverse embryonic territories, including the first and second heart fields. The second heart field (SHF) gives rise to the right ventricle and outflow tract, yet its evolutionary origins are unclear. (...) SHF-like territories have been identified in frog, zebrafish, and lamprey, yet evidence for a deeper evolutionary origin remains obscured by the absence of a clear SHF in invertebrates.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004145	outflow tract		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1126/science.1190181	Stolfi A, Gainous TB, Young JJ, Mori A, Levine M, Christiaen L, Early chordate origins of the vertebrate second heart field. Science (2010)	The vertebrate heart is formed from diverse embryonic territories, including the first and second heart fields. The second heart field (SHF) gives rise to the right ventricle and outflow tract, yet its evolutionary origins are unclear. (...) SHF-like territories have been identified in frog, zebrafish, and lamprey, yet evidence for a deeper evolutionary origin remains obscured by the absence of a clear SHF in invertebrates.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004145	outflow tract		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0004154	septum primum		32523	Tetrapoda	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620	The tetrapod clade develops a complete atrial septum and loses the fifth aortic arch altogether.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004154	septum primum		32524	Amniota	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	PMID:21513818	Dzialowski EM, Sirsat T, van der Sterren S, Villamor E, Prenatal cardiovascular shunts in amniotic vertebrates. Respir Physiol Neurobiol (2011)	During amniotic vertebrate development, the embryo and fetus employ a number of cardiovascular shunts. These shunts provide a right-to-left shunt of blood and are essential components of embryonic life ensuring proper blood circulation to developing organs and fetal gas exchanger, as well as bypassing the pulmonary circuit and the unventilated, fluid filled lungs.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004155	septum secundum		32523	Tetrapoda	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620	The tetrapod clade develops a complete atrial septum and loses the fifth aortic arch altogether.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004155	septum secundum		32524	Amniota	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	PMID:21513818	Dzialowski EM, Sirsat T, van der Sterren S, Villamor E, Prenatal cardiovascular shunts in amniotic vertebrates. Respir Physiol Neurobiol (2011)	During amniotic vertebrate development, the embryo and fetus employ a number of cardiovascular shunts. These shunts provide a right-to-left shunt of blood and are essential components of embryonic life ensuring proper blood circulation to developing organs and fetal gas exchanger, as well as bypassing the pulmonary circuit and the unventilated, fluid filled lungs.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004161	septum transversum		89593	Craniata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0471090588	Hildebrand M, Analysis of vertebrate structure (1983) p.205-206	In hagfishes a transverse septum extends upward from the ventral body wall posterior to the heart, partly separating an anterior pericardial cavity from a larger peritoneal cavity. (...) These basic relationships have not been modified by urodeles. The small pericardial cavity remains far forward where it is separated by a transverse septum from the principal coelom, which may now be called a pleuroperitoneal cavity because slender lungs are present. (...) The heart (of other tetrapods) is separated from the lungs (and liver if present) by more or less horizontal partitions that have their origin in the embryo as folds on the serous membrane of the right and left lateral body walls. These grow out to join in the midline of the body. They are called lateral mesocardia (birds) or pleuropericardial membranes. Posteriorly they join the transverse septum to form the adult pericardial membrane, or pericardium. (...) In their partitioning of their coelom, embryonic mammals resemble first early fishes (incomplete partition, posterior to heart, consisting of the transverse septum) and then reptiles (pericardium derived from transverse septum and pleuropericardial membranes). Mammals then separate paired pleural cavities from the peritoneal cavity by a diaphragm. The ventral portion of this organ comes from the transverse septum. The dorsal portion is derived from the dorsal mesentery and from still another pair of outgrowths from the lateral body wall, the pleuroperitoneal membranes.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0004265	outflow tract myocardium		7711	Chordata	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	PMID:9187138	Fishman MC, Chien KR, Fashioning the vertebrate heart: earliest embryonic decisions. Development (1997)	(...) (theme) is how the vertebrate cardiovascular system differs from that of the presumptive evolutionary chordate ancestor. (...) At best we can tell there are two essential new ingredients: (1) vertebrates all have a continuous endothelial lining to the heart and vessels and (2) vertebrates have developed a second chamber in the heart, one designed for generating high systemic blood pressure.	bgee	vHOG	
HOM:0000007	historical homology	UBERON:0004288	skeleton		7742	Vertebrata	RAW	ECO:0000063	compositional similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:23535660	Shimada A, Kawanishi T, Kaneko T, Yoshihara H, Yano T, Inohaya K, Kinoshita M, Kamei Y, Tamura K, Takeda H, Trunk exoskeleton in teleosts is mesodermal in origin. Nat Commun (2013)	The vertebrate mineralized skeleton is known to have first emerged as an exoskeleton that extensively covered the fossil jawless fish. The evolutionary origin of this exoskeleton has long been attributed to the emergence of the neural crest, but experimental evaluation for this is still poor. Here we determine the embryonic origin of scales and fin rays of medaka (teleost trunk exoskeletons) by applying long-term cell labelling methods, and demonstrate that both tissues are mesodermal in origin. Neural crest cells, however, fail to contribute to these tissues. This result suggests that the trunk neural crest has no skeletogenic capability in fish, instead highlighting the dominant role of the mesoderm in the evolution of the trunk skeleton. This further implies that the role of the neural crest in skeletogenesis has been predominant in the cephalic region from the early stage of vertebrate evolution.	bgee	ANN	2013-08-12
HOM:0000007	historical homology	UBERON:0004290	dermomyotome		7742	Vertebrata	RAW	ECO:0000060	positional similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1525-142X.2006.05079.x	Devoto SH, Stoiber W, Hammond CL, Steinbacher P, Haslett JR, Barresi MJF, Patterson SE, Adiarte EG and Hughes SM, Generality of vertebrate developmental patterns: evidence for a dermomyotome in fish. Evolution and Development (2006)	Thus, representatives of the agnathan vertebrates, chondrichthyans, and sarcopterygians all have a layer of undifferentiated cells external to the embryonic myotome. In the amniotes, this external cell layer is the dermomyotome. The simplest interpretation of the similar position, morphology, and lack of myosin labeling is that a dermomyotome epithelium is a shared, ancestral vertebrate characteristic.	bgee	ANN	2013-08-12
HOM:0000007	historical homology	UBERON:0004290	dermomyotome		7742	Vertebrata	RAW	ECO:0000063	compositional similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1525-142X.2006.05079.x	Devoto SH, Stoiber W, Hammond CL, Steinbacher P, Haslett JR, Barresi MJF, Patterson SE, Adiarte EG and Hughes SM, Generality of vertebrate developmental patterns: evidence for a dermomyotome in fish. Evolution and Development (2006)	Thus, representatives of the agnathan vertebrates, chondrichthyans, and sarcopterygians all have a layer of undifferentiated cells external to the embryonic myotome. In the amniotes, this external cell layer is the dermomyotome. The simplest interpretation of the similar position, morphology, and lack of myosin labeling is that a dermomyotome epithelium is a shared, ancestral vertebrate characteristic.	bgee	ANN	2013-08-12
HOM:0000007	historical homology	UBERON:0004290	dermomyotome		7742	Vertebrata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1525-142X.2006.05079.x	Devoto SH, Stoiber W, Hammond CL, Steinbacher P, Haslett JR, Barresi MJF, Patterson SE, Adiarte EG and Hughes SM, Generality of vertebrate developmental patterns: evidence for a dermomyotome in fish. Evolution and Development (2006)	Thus, representatives of the agnathan vertebrates, chondrichthyans, and sarcopterygians all have a layer of undifferentiated cells external to the embryonic myotome. In the amniotes, this external cell layer is the dermomyotome. The simplest interpretation of the similar position, morphology, and lack of myosin labeling is that a dermomyotome epithelium is a shared, ancestral vertebrate characteristic.	bgee	ANN	2013-08-12
HOM:0000007	historical homology	UBERON:0004290	dermomyotome		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0004293	parasympathetic nerve		7711	Chordata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	no:id	Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)		bgee	AUC	2013-05-27
HOM:0000007	historical homology	UBERON:0004339	vault of skull		8287	Sarcopterygii	RAW	ECO:0000071	morphological similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.256	The earliest tetrapods arose from rhipidistian ancestors and retained many of their skull features, including most of the bones of the dermatocranium.	bgee	ANN	2013-08-26
HOM:0000007	historical homology	UBERON:0004340	allantois		32524	Amniota	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.187	Structures homologous to the four extraembryonic membranes of reptiles and birds appear in mammals: amnion, chorion, yolk sac, and allantois.	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0004344	cardinal vein		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.462	In primitive vertebrates, the basic early embryonic pattern is retained, and blood from anterior and posterior systemic tissues is returned in anterior and posterior cardinal veins, both pairs of veins uniting in common cardinal veins near the heart. In derived vertebrates, the cardinals appear but usually persist only in the embryo, being functionally replaced by alternative adult vessels, the precava and postcava (anterior and posterior venae cavae).	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0004345	trophectoderm		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0721676685	Romer AS, Parsons TS, Vertebrate body (1977) p.105-106	(...) the trophoblast develops rapidly so that contact may be made with the maternal uterine tissues when conditions are appropriate. We have here an excellent example of an embryonic adaptation, the development of a structure never present in either adult or embryo of 'lower' vertebrates.	bgee	ANN	2013-08-30
HOM:0000007	historical homology	UBERON:0004356	apical ectodermal ridge		7742	Vertebrata	RAW	ECO:0000063	compositional similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:17587327	Mercader N, Early steps of paired fin development in zebrafish compared with tetrapod limb development. Development, growth and differentiation (2007)	The zebrafish AER [apical ectodermal ridge] is an apical ectodermal thickening at the distal tip of the fin bud and consists of wedge-shaped cells of the basal stratum. The AER is observed only transiently, and from 36 hpf onwards the cells of this region form the apical fold (AF), which consists of a dorsal and a ventral layer of cylindrically-shaped ectodermal cells extending from the anterior to the posterior fin margin. Despite the change in shape, the AF still carries out the same functions as the AER. Indeed, although the AER receives its name from its characteristic shape, being composed of a pseudostratified ectoderm in the chicken and a polystratified ectoderm in the mouse, this independence of AER morphology from its function is also observed in tetrapods. The AF also expresses similar molecular markers to the tetrapod AER, suggesting that it fulfills similar functions in the fin as the AER does in tetrapod limbs.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0004356	apical ectodermal ridge		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:17587327	Mercader N, Early steps of paired fin development in zebrafish compared with tetrapod limb development. Development, growth and differentiation (2007)	The zebrafish AER [apical ectodermal ridge] is an apical ectodermal thickening at the distal tip of the fin bud and consists of wedge-shaped cells of the basal stratum. The AER is observed only transiently, and from 36 hpf onwards the cells of this region form the apical fold (AF), which consists of a dorsal and a ventral layer of cylindrically-shaped ectodermal cells extending from the anterior to the posterior fin margin. Despite the change in shape, the AF still carries out the same functions as the AER. Indeed, although the AER receives its name from its characteristic shape, being composed of a pseudostratified ectoderm in the chicken and a polystratified ectoderm in the mouse, this independence of AER morphology from its function is also observed in tetrapods. The AF also expresses similar molecular markers to the tetrapod AER, suggesting that it fulfills similar functions in the fin as the AER does in tetrapod limbs.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0004356	apical ectodermal ridge		7742	Vertebrata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:17587327	Mercader N, Early steps of paired fin development in zebrafish compared with tetrapod limb development. Development, growth and differentiation (2007)	The zebrafish AER [apical ectodermal ridge] is an apical ectodermal thickening at the distal tip of the fin bud and consists of wedge-shaped cells of the basal stratum. The AER is observed only transiently, and from 36 hpf onwards the cells of this region form the apical fold (AF), which consists of a dorsal and a ventral layer of cylindrically-shaped ectodermal cells extending from the anterior to the posterior fin margin. Despite the change in shape, the AF still carries out the same functions as the AER. Indeed, although the AER receives its name from its characteristic shape, being composed of a pseudostratified ectoderm in the chicken and a polystratified ectoderm in the mouse, this independence of AER morphology from its function is also observed in tetrapods. The AF also expresses similar molecular markers to the tetrapod AER, suggesting that it fulfills similar functions in the fin as the AER does in tetrapod limbs.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0004356	apical ectodermal ridge		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0004363	aortic arch		7742	Vertebrata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620	When vertebrates first appeared, they must have possessed a ventral and dorsal aorta with aortic arches between them.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0004535	cardiovascular system		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1254/jjp.87.253	Shigei T, Tsuru H, Ishikawa N, Yoshioka K, Absence of endothelium in invertebrate blood vessels: significance of endothelium and sympathetic nerve/medial smooth muscle in the vertebrate vascular system. Japanese Journal of Pharmacology (2001)	It is assumed that during evolution, a circulatory system composed of the heart and endothelial tubular system first formed in vertebrates, medial smooth muscle then appeared for regulation of the system, and innervation of the muscle tissue took place. This sequence of development assumed for phylogenesis is actually realized in the ontogenetic processes.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004535	cardiovascular system		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.451	The vessels of the cardiovascular system are as varied as the diverse organs they supply. However, these variations are based on modifications of a fundamental plan of organization common to vertebrates.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004535	cardiovascular system		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
