HOM ID	HOM name	entity	entity name	taxon ID	taxon name	CIO ID	CIO name	supporting text
HOM:0000007	historical homology	UBERON:0007283	presumptive shield	33208	Metazoa	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007284	presumptive neural plate	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007285	presumptive paraxial mesoderm	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007286	presumptive floor plate	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007297	presumptive pronephric mesoderm	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007299	choroid plexus of tectal ventricle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007300	pectoral appendage blood vessel	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007302	pectoral appendage vasculature	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007303	pharyngeal vasculature	33213	Bilateria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007329	pancreatic duct	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007376	outer epithelium	33208	Metazoa	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007385	pectoral appendage lymph vessel	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007390	pectoral appendage cartilage tissue	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007645	future meninx	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007647	ectomeninx	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007681	facial neural crest	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007689	thyroid diverticulum	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007690	early pharyngeal endoderm	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007778	umbilical artery endothelium	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007830	pelvic girdle bone/zone	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007831	pectoral girdle skeleton	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007832	pelvic girdle skeleton	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0007997	sesamoid bone of manus	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008000	sesamoid bone of pes	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008188	tendon of biceps brachii	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008192	tendon of triceps brachii	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008201	scute	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008255	right clavicle	32440	Chondrostei	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008255	right clavicle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008256	left clavicle	32440	Chondrostei	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008256	left clavicle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008266	periodontal ligament	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008307	heart endothelium	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008331	clitoral smooth muscle	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008345	ileal epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0008346	duodenal epithelium	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0008523	infrahyoid muscle	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008571	suprahyoid muscle	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008780	inner cell mass derived epiblast	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008814	pharyngeal arch system	33511	Deuterostomia	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0008815	pharyngeal slit	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008816	embryonic head	33213	Bilateria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008823	neural tube derived brain	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008895	splanchnocranium	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008909	perichordal bone	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008969	dental follicle	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0008975	oviduct shell gland	8457	Sauropsida	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009027	vesical artery	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009098	gravid uterus	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009127	epibranchial ganglion	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Craniata
HOM:0000007	historical homology	UBERON:0009129	right atrium endocardium	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009133	pleuroperitoneal membrane	8457	Sauropsida	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009133	pleuroperitoneal membrane	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009139	right posterior cardinal vein	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009149	foramen primum	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009200	limb epidermis	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009210	pharyngeal membrane	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009293	embryonic frontal process	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009477	associated mesenchyme of otic placode	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009481	cavity of pericardio-peritoneal canal	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009482	associated mesenchyme of foregut-midgut junction	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009483	mesentery of foregut-midgut junction	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009494	pharyngeal arch mesenchymal region	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009497	epithelium of foregut-midgut junction	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009500	associated mesenchyme of otocyst	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009501	mesenchyme of fronto-nasal process	40674	Mammalia	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Craniata
HOM:0000007	historical homology	UBERON:0009503	associated mesenchyme of hindgut	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009504	associated mesenchyme of main bronchus	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009505	associated mesenchyme of trachea	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009506	associated mesenchyme of middle ear	8292	Amphibia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009506	associated mesenchyme of middle ear	8459	Testudines	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009506	associated mesenchyme of middle ear	8492	Archosauria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009506	associated mesenchyme of middle ear	8504	Lepidosauria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009506	associated mesenchyme of middle ear	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009522	lateral lingual swelling epithelium	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0009537	vascular element of right lung	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009550	endoderm of foregut-midgut junction	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009564	distal limb integumentary appendage	8292	Amphibia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009564	distal limb integumentary appendage	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009570	spinal cord sulcus limitans	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009572	lumen of central canal of spinal cord	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009581	midbrain mantle layer	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009582	spinal cord lateral wall	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009583	spinal cord mantle layer	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009584	1st arch mandibular mesenchyme	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009615	midbrain hindbrain boundary neural plate	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009616	presumptive midbrain	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009647	tympanic membrane epithelium	8292	Amphibia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0009647	tympanic membrane epithelium	8457	Sauropsida	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Amniota
HOM:0000007	historical homology	UBERON:0009647	tympanic membrane epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Amniota
HOM:0000007	historical homology	UBERON:0009655	auricular artery	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009675	chorda tympani branch of facial nerve	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009695	epithelium of laryngopharynx	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0009697	epithelium of appendix	38609	Diprotodontia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0009697	epithelium of appendix	314146	Euarchontoglires	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0009712	endocardium of right ventricle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009713	endocardium of left ventricle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009718	neurohypophyseal duct	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009749	limb mesenchyme	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009751	cardiac mesenchyme	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009752	pancreas mesenchyme	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009771	left anterior cardinal vein	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009772	right anterior cardinal vein	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009779	cardiac muscle tissue of right auricle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009780	cardiac muscle tissue of left auricle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009845	urogenital sinus mesenchyme	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009878	mesopodial skeleton	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009879	tarsal skeleton	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009880	carpal skeleton	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009919	ureter smooth muscle	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009920	optic neural crest	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009955	neurogenic placode	89593	Craniata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0009970	epithelium of pancreatic duct	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0010011	collection of basal ganglia	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010019	spiracle	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010045	1st arch maxillary mesenchyme	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010046	entire pharyngeal arch associated mesenchyme	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010047	oral gland	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010056	future tongue	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010075	sacral neural crest	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010081	future common hepatic duct	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010083	future dermis	7711	Chordata	CIO:0000018	confidence statement from congruent evidence lines of same type, overall confidence low	
HOM:0000007	historical homology	UBERON:0010084	future diaphragm	8459	Testudines	CIO:0000017	confidence statement from congruent evidence lines of same type, overall confidence high	
HOM:0000007	historical homology	UBERON:0010084	future diaphragm	8493	Crocodylidae	CIO:0000017	confidence statement from congruent evidence lines of same type, overall confidence high	
HOM:0000007	historical homology	UBERON:0010084	future diaphragm	40674	Mammalia	CIO:0000017	confidence statement from congruent evidence lines of same type, overall confidence high	
HOM:0000007	historical homology	UBERON:0010092	future metencephalon	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010096	future myelencephalon	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010126	future nucleus ambiguus	40674	Mammalia	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0010141	primitive sex cord of indifferent gonad	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010207	nictitating membrane	7778	Elasmobranchii	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010207	nictitating membrane	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010227	future cardiac atrium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010230	eyeball of camera-type eye	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010258	mesenchyme from rhombencephalic neural crest	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010294	scleral endothelium	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010299	scleral mesenchyme	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010303	extraembryonic epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0010309	palpebral bone	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010359	pharyngeal arch mesenchyme from neural crest	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010360	pharyngeal arch mesenchyme from head mesenchyme	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010371	ecto-epithelium	33213	Bilateria	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0010377	mesenchyme from somatopleure	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010378	mesenchyme from splanchnopleure	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010425	internal naris	32523	Tetrapoda	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0010532	primitive nephron	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010533	metanephros cortex	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010535	primitive metanephric nephron	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010702	digit mesenchyme	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Dipnotetrapodomorpha
HOM:0000007	historical homology	UBERON:0010704	parenchyma of quadrate lobe of liver	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010706	parenchyma of caudate lobe of liver	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010743	meningeal cluster	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010893	median external naris	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0010899	synchronous hermaphroditic organism	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0011006	endocardium of left auricle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011007	endocardium of right auricle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011079	angular bone	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011085	palatoquadrate arch	7776	Gnathostomata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011088	ligament of knee joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011120	laryngeal joint	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011121	cricothyroid joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011150	pharyngeal arch derived gill	33511	Deuterostomia	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0011151	jaw depressor muscle	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011170	quadrate-articular joint	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011171	joint connecting upper and lower jaws	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011197	parathyroid epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0011299	white matter of telencephalon	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011300	gray matter of telencephalon	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011587	pre-dentine	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011592	future upper lip	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011593	maxillary tooth	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011594	dentary tooth	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011597	bone of upper jaw	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011601	gingiva of upper jaw	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011602	gingiva of lower jaw	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011606	hyomandibular bone	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011628	early premaxilla	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011637	prearticular bone	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011647	depressor mandibulae muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011648	jaw muscle	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011649	levator operculi	41665	Neopterygii	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Euteleostomi
HOM:0000007	historical homology	UBERON:0011649	levator operculi	118072	Coelacanthimorpha	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Euteleostomi
HOM:0000007	historical homology	UBERON:0011650	epihyoidean	119203	Selachii	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011692	enameloid	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011693	extraembryonic portion of umbilical artery	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011694	embryo portion of umbilical artery	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011696	left extraembryonic umbilical artery	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011697	right extraembryonic umbilical artery	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011698	midgut loop	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011737	caudate lobe hepatic sinusoids	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011738	quadrate lobe hepatic sinusoids	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011742	aortic valve leaflet	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011745	pulmonary valve leaflets	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011754	genital swelling	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011755	female labial swelling	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011765	jugular lymph sac	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011768	pineal gland stalk	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011779	nerve of head region	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0011997	coelom	33213	Bilateria	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012054	myocoele	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012059	right lung lower lobe bronchiole	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012118	infraspinatus tendon	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012168	umbilical cord blood	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012193	phrenic vein	8459	Testudines	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012193	phrenic vein	8493	Crocodylidae	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012193	phrenic vein	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012239	urinary bladder vasculature	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012275	meso-epithelium	33213	Bilateria	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0012466	extraembryonic cavities	40674	Mammalia	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0012474	hepatic cecum	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0012481	cloacal epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0013124	left posterior cardinal vein	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0013136	vein of lip	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0013143	gastrocnemius vein	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0013146	venous system of brain	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0013151	choroidal artery	7711	Chordata	CIO:0000004	medium confidence from single evidence	
